Unnamed: 0,county name,yes count 2020,no count 2020,total count 2020,yes perc 2020,no perc 2020,yes count 2018,no count 2018,total count 2018,yes perc 2018,no perc 2018,yes count 2022,no count 2022,total count 2022,yes perc 2022,no perc 2022,Population (January 2023),Median Household Income (2021),Race/Ethnicity: American Indian (2023),Race/Ethnicity: Asian (2023),Race/Ethnicity: Black (2023),Race/Ethnicity: Hispanic (2023),Race/Ethnicity: Multi-Racial/Ethnic (2023),Race/Ethnicity: Hawaiian/ Pacific Island (2023),Race/Ethnicity: White (2023),Age: 0-5 (2023),Age: 6-17 (2023),Age: 18-64 (2023),Age: 65+ (2023),Under 5 years %,5 to 9 years %,10 to 14 years %,15 to 19 years %,20 to 24 years %,25 to 29 years %,30 to 34 years %,35 to 39 years %,40 to 44 years %,45 to 49 years %,50 to 54 years %,55 to 59 years %,60 to 64 years %,65 to 69 years %,70 to 74 years %,75 to 79 years %,80 to 84 years %,85 years and over %,16 years and over %,18 years and over %,21 years and over %,62 years and over %,65 years and over %,Male population %,Under 5 years %.1,5 to 9 years %.1,10 to 14 years %.1,15 to 19 years %.1,20 to 24 years %.1,25 to 29 years %.1,30 to 34 years %.1,35 to 39 years %.1,40 to 44 years %.1,45 to 49 years %.1,50 to 54 years %.1,55 to 59 years %.1,60 to 64 years %.1,65 to 69 years %.1,70 to 74 years %.1,75 to 79 years %.1,80 to 84 years %.1,85 years and over %.1,16 years and over %.1,18 years and over %.1,21 years and over %.1,62 years and over %.1,65 years and over %.1,Female population %,Under 5 years %.2,5 to 9 years %.2,10 to 14 years %.2,15 to 19 years %.2,20 to 24 years %.2,25 to 29 years %.2,30 to 34 years %.2,35 to 39 years %.2,40 to 44 years %.2,45 to 49 years %.2,50 to 54 years %.2,55 to 59 years %.2,60 to 64 years %.2,65 to 69 years %.2,70 to 74 years %.2,75 to 79 years %.2,80 to 84 years %.2,85 years and over %.2,16 years and over %.2,18 years and over %.2,21 years and over %.2,62 years and over %.2,65 years and over %.2,Both sexes %,Male %,Female %,One Race %,White %,Black or African American %,American Indian and Alaska Native %,Asian %,Native Hawaiian and Other Pacific Islander %,Some Other Race %,Two or More Races %,Total races tallied %,White alone or in combination with one or more other races %,Black or African American alone or in combination with one or more other races %,American Indian and Alaska Native alone or in combination with one or more other races %,Asian alone or in combination with one or more other races %,Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races %,Some Other Race alone or in combination with one or more other races %,Hispanic or Latino (of any race) %,Not Hispanic or Latino %,Hispanic or Latino %,White alone %,Black or African American alone %,American Indian and Alaska Native alone %,Asian alone %,Native Hawaiian and Other Pacific Islander alone %,Some Other Race alone %,Two or More Races %.1,Not Hispanic or Latino %.1,White alone %.1,Black or African American alone %.1,American Indian and Alaska Native alone %.1,Asian alone %.1,Native Hawaiian and Other Pacific Islander alone %.1,Some Other Race alone %.1,Two or More Races %.2,In households %,Householder %,Opposite-sex spouse %,Same-sex spouse %,Opposite-sex unmarried partner %,Same-sex unmarried partner %,Child [2] %,Under 18 years %,Grandchild %,Under 18 years %.1,Other relatives %,Nonrelatives %,In group quarters %,Institutionalized population: %,Male %.1,Female %.1,Noninstitutionalized population: %,Male %.2,Female %.2,Total households %,Married couple household %,With own children under 18 [3] %,Cohabiting couple household %,With own children under 18 [3] %.1,"Male householder, no spouse or partner present: %",Living alone %,65 years and over %.3,With own children under 18 [3] %.2,"Female householder, no spouse or partner present: %",Living alone %.1,65 years and over %.4,With own children under 18 [3] %.3,Households with individuals under 18 years %,Households with individuals 65 years and over %,Total housing units %,Occupied housing units %,Vacant housing units %,For rent %,"Rented, not occupied %",For sale only %,"Sold, not occupied %","For seasonal, recreational, or occasional use %",All other vacants %,Homeowner vacancy rate (percent) [4] %,Rental vacancy rate (percent) [5] %,Occupied housing units %.1,Owner-occupied housing units %,Renter-occupied housing units %,COUNTY,FAC_COUNT,STATIONS,PROF_NP,CHAIN_OWN,SURVEY_COUNT,SURVEY_RATE,FAC_STAR,XP_STAR,COMM_SCR,QUALITY_SCR,INFO_SCR,PHYS_SCR,STAFF_SCR,FAC_SCR,PYMT_AMT,PYMT_PCT,PYMT_PC,PYMT_PER_USER,STDZ_PYMT_AMT,STDZ_PYMT_PCT,STDZ_PYMT_PC,STDZ_PYMT_PER_USER,USER_CNT,USER_PCT,VISITS_PER_1000,eligible 2018,total registered 2018,democratic 2018,republican 2018,american independent 2018,green 2018,libertarian 2018,peace and freedom 2018,unknown 2018,other 2018,no party preference 2018,eligible 2020,total registered 2020,democratic 2020,republican 2020,american independent 2020,green 2020,libertarian 2020,peace and freedom 2020,unknown 2020,other 2020,no party preference 2020,eligible 2022,total registered 2022,democratic 2022,republican 2022,american independent 2022,green 2022,libertarian 2022,peace and freedom 2022,unknown 2022,other 2022,no party preference 2022
,San Diego,,,,,,,,,,,,,,,,3269755.0,90756.0,0.0042223347009179,0.1234792820868841,0.0472778541511519,0.350146417697962,0.036333609093036,0.0042446605326698,0.4414547878969525,0.0711279591284362,0.1628648017970765,0.6007003582837246,0.1724658269503372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,San Francisco,,,,,,,,,,,,,,,,831703.0,119776.0,0.0020319753565876,0.3625729376953071,0.0512418495544683,0.1557034181673025,0.0380748897142369,0.0038535390638244,0.3848008243327245,0.0533808342641543,0.1169251523680929,0.6128473746036747,0.2151260726485296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,San Joaquin,,,,,,,,,,,,,,,,786145.0,79598.0,0.0041951548378479,0.1718728733248955,0.0708304447652786,0.4294958309217765,0.0361040266108669,0.0065077053215373,0.2837084761716986,0.0772376597192629,0.1699190352924715,0.6099816191669476,0.1455761977752195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,San Luis Obispo,,,,,,,,,,,,,,,,278348.0,79688.0,0.0047925618290772,0.0377728598732521,0.0161201086409817,0.2397574259559975,0.0269770215701208,0.0012502335206288,0.6827568367654878,0.0539504505151824,0.1165160159225142,0.607606305775504,0.2313542759423455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,San Mateo,,,,,,,,,,,,,,,,737644.0,131151.0,0.0014044715336937,0.3108532029000439,0.0219835042378166,0.2367266594725911,0.0389279923648806,0.0125263677329443,0.3713918909392606,0.0641610316087435,0.1552171508207211,0.5526731051835303,0.2217628015682361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Santa Barbara,,,,,,,,,,,,,,,,440557.0,83185.0,0.0041515626808789,0.0541110457897616,0.0172032222845171,0.4774864546471852,0.0252725527003316,0.0017500573138095,0.4332174951254888,0.073182357787982,0.153031276316118,0.6083140206602097,0.1786647357776632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Santa Clara,,,,,,,,,,,,,,,,1886079.0,141161.0,0.0020258960520741,0.3977966988657421,0.0239173438652357,0.2466609298974221,0.0323671489900476,0.0037994166734267,0.2888988213113024,0.0639236214389747,0.1556085402573275,0.5962889147273258,0.1796451792316228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Santa Cruz,,,,,,,,,,,,,,,,262051.0,90370.0,0.0040793585981354,0.046498582337026,0.0102384650316159,0.3499547797947728,0.0313068830113222,0.001247848701207,0.5724420055638024,0.0528446752731338,0.1328405539379739,0.6108810880324822,0.2192016057942919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Shasta,,,,,,,,,,,,,,,,179436.0,60187.0,0.0227713502307229,0.0320448516462694,0.0108729574890211,0.113204708085334,0.0398359303595711,0.0015715909850866,0.7798044985398693,0.0637720412849149,0.1430928018903676,0.5685425444169508,0.2246984997436412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sierra,,,,,,,,,,,,,,,,3193.0,60659.0,0.0140933291575321,0.0043845912934544,0.0053241465706232,0.0967741935483871,0.0209834011901033,0.0003131850923896,0.8578139680551206,0.0378953961791418,0.0977137488255559,0.4719699342311306,0.392107735671782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Siskiyou,,,,,,,,,,,,,,,,43548.0,50069.0,0.0393129420409662,0.0161890327914025,0.012951226233122,0.137801965647102,0.0476256085239276,0.0024340957104803,0.7432488288784789,0.050289335905208,0.1285478093138605,0.5240653990998438,0.2966611555065674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Solano,,,,,,,,,,,,,,,,443749.0,87348.0,0.0041194459029766,0.1598516278346543,0.1335169206015112,0.2852874034645712,0.0553060401262876,0.008772977516569,0.352692625786199,0.0689714230341927,0.1496409005992126,0.5920937286619238,0.1888409889374398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sonoma,,,,,,,,,,,,,,,,478174.0,92999.0,0.0069409880085491,0.0452011192578433,0.0166006516456352,0.2845679606168466,0.0307900471376528,0.0032875062215846,0.6147929414815527,0.0562640377770435,0.134193829024581,0.5783480490365431,0.2333752985314969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stanislaus,,,,,,,,,,,,,,,,545939.0,73151.0,0.0049749147798563,0.0567719104148998,0.0274664385581539,0.4966782003117564,0.0286717014171912,0.0073158356519684,0.3831801721437743,0.0797268559307908,0.1807051703578605,0.5955628742405287,0.1490642727484206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sutter,,,,,,,,,,,,,,,,98952.0,63246.0,0.0094086021505376,0.172184493491794,0.0213739995149163,0.3292303338992643,0.0358052389037108,0.002940819791414,0.4347360336324682,0.0765724795860619,0.1668991025951976,0.5823328482496564,0.1798750909531894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tehama,,,,,,,,,,,,,,,,64271.0,53654.0,0.0184064352507351,0.0138787322431578,0.0082307728213346,0.2762210016959437,0.0286443341475937,0.0017426210888269,0.6590997494982185,0.0728944625103079,0.1566025112414619,0.5626799022887461,0.2140467707052947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trinity,,,,,,,,,,,,,,,,15939.0,45508.0,0.0404667795972143,0.0213313256791517,0.0057092665788317,0.0765418156722504,0.0463015245623941,0.0020076541815672,0.8092728527511136,0.0431018257105213,0.1037078863165819,0.5450781102955016,0.3097433966999184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tulare,,,,,,,,,,,,,,,,475064.0,57398.0,0.0069569573783742,0.0338607008739875,0.0131287573884781,0.6674321775592341,0.0147916912247612,0.0009261909974235,0.2658841756058131,0.0856831921593722,0.204366148561036,0.5780105417375343,0.1349207685701295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tuolumne,,,,,,,,,,,,,,,,54590.0,61396.0,0.0142883311961897,0.0130243634365268,0.015808756182451,0.1278439274592416,0.0276057886059717,0.0024912987726689,0.7685656713683825,0.0510899432130426,0.1062282469316724,0.5128778164498993,0.2994321304268181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ventura,,,,,,,,,,,,,,,,825653.0,95819.0,0.0029285910667072,0.0753888134603762,0.0179566960938796,0.43928866000608,0.0257008694936008,0.0018046322123216,0.4354456412076259,0.065190824716921,0.1585218003204736,0.5846717688908052,0.1901295096123916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yolo,,,,,,,,,,,,,,,,220880.0,76247.0,0.0051340094168779,0.1502580586743933,0.0263808402752625,0.328449837015574,0.0455994204998189,0.0041153567547989,0.4517747193045998,0.0569042013763129,0.1404789931184353,0.6631474103585657,0.1511816370880115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yuba,,,,,,,,,,,,,,,,82677.0,60764.0,0.0148892678737738,0.0720756679608597,0.0399869371167313,0.3046796569783616,0.0493849559127689,0.0043542944228745,0.5182094173712157,0.085513504360342,0.1870774217738911,0.589849655889788,0.1411396156125645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alameda   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,5.7,5.9,6.1,6.5,7.4,8.5,8.1,7.2,6.7,6.3,6.2,5.7,4.7,3.8,2.5,1.6,1.7,81.9,79.6,75.5,17.6,14.3,100.0,5.5,6.0,6.2,6.3,6.6,7.5,8.5,8.1,7.2,6.8,6.4,6.2,5.6,4.5,3.6,2.2,1.4,1.3,81.1,78.7,74.5,16.2,12.9,100.0,5.1,5.5,5.7,5.9,6.3,7.3,8.4,8.1,7.1,6.6,6.3,6.3,5.7,4.9,4.0,2.7,1.8,2.1,82.6,80.4,76.5,19.0,15.6,(X),(X),(X),88.7,31.1,9.8,1.2,32.4,0.8,13.3,11.3,112.6,41.0,11.8,2.9,36.0,1.5,19.5,23.4,76.6,23.4,3.1,0.3,0.9,0.3,0.1,12.7,6.1,76.6,28.1,9.5,0.2,32.1,0.8,0.6,5.3,96.8,35.2,16.7,0.4,2.2,0.2,27.3,17.7,2.0,1.4,7.4,5.5,3.2,0.6,0.2,0.4,2.6,1.4,1.2,100.0,48.6,22.3,6.9,1.7,18.0,10.7,3.1,1.4,26.5,13.4,5.9,4.0,33.0,28.8,100.0,95.1,4.9,2.3,0.2,0.4,0.2,0.3,1.4,(X),(X),100.0,51.8,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alpine   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,4.3,4.0,5.5,4.5,6.6,5.6,5.1,4.4,5.7,6.1,9.2,9.7,10.0,7.6,4.2,1.2,1.9,86.4,83.8,81.3,31.1,25.0,100.0,3.9,4.6,3.9,5.1,4.7,7.6,5.5,4.3,5.2,4.3,6.2,10.0,9.5,11.1,7.1,4.7,0.6,1.7,86.4,83.9,81.8,30.5,25.3,100.0,4.7,4.0,4.0,6.0,4.2,5.4,5.6,6.0,3.5,7.4,6.1,8.4,10.0,8.9,8.1,3.7,1.9,2.1,86.3,83.7,80.7,31.9,24.7,(X),(X),(X),90.1,67.6,0.8,19.6,1.0,0.0,1.1,9.9,113.3,75.7,3.0,22.3,3.4,1.7,7.2,7.0,93.0,7.0,1.1,0.0,1.8,0.0,0.0,0.5,3.6,93.0,66.5,0.8,17.8,1.0,0.0,0.6,6.3,95.7,43.4,17.4,0.3,3.2,0.2,18.9,11.5,2.9,2.3,5.1,4.4,4.3,0.1,0.0,0.1,4.2,3.1,1.2,100.0,40.9,8.7,9.6,3.2,28.1,20.0,8.3,1.1,21.3,10.4,6.2,2.5,27.0,46.0,100.0,34.4,65.6,3.1,0.2,0.7,0.3,60.5,0.8,(X),(X),100.0,70.4,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Amador   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,4.3,4.7,4.4,3.7,4.6,5.6,5.8,5.4,5.4,6.3,8.4,9.0,9.2,8.3,5.2,3.1,2.6,86.0,84.1,81.9,33.8,28.4,100.0,4.0,4.2,4.3,4.2,3.8,4.9,6.3,6.5,6.3,5.7,6.7,8.4,8.7,8.6,7.7,5.0,2.6,2.0,86.5,84.7,82.5,31.1,25.9,100.0,4.1,4.4,5.0,4.6,3.5,4.1,4.7,5.1,4.4,5.0,5.9,8.4,9.2,9.9,9.0,5.4,3.6,3.4,85.4,83.3,81.1,36.9,31.3,(X),(X),(X),90.4,76.8,3.1,1.9,1.4,0.2,7.0,9.6,110.4,86.0,3.8,5.2,2.7,0.7,11.9,14.9,85.1,14.9,3.4,0.1,0.4,0.1,0.0,6.4,4.5,85.1,73.4,3.0,1.4,1.4,0.2,0.6,5.1,89.3,38.7,19.7,0.2,2.4,0.1,19.9,13.3,2.1,1.6,3.2,3.0,10.7,10.1,10.0,0.1,0.5,0.4,0.2,100.0,51.3,12.6,6.3,1.6,17.8,12.4,5.7,1.4,24.7,15.1,10.1,3.1,22.6,48.8,100.0,83.4,16.6,1.4,0.2,1.5,0.4,10.8,2.4,(X),(X),100.0,75.7,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Butte   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,5.7,6.0,7.0,9.0,6.8,6.5,6.3,5.5,5.1,5.3,6.1,6.6,6.3,5.2,3.2,2.1,2.1,81.9,79.5,74.0,22.9,19.0,100.0,5.4,5.9,6.2,6.9,9.1,7.2,6.7,6.5,5.7,5.3,5.2,5.9,6.4,6.1,5.1,3.0,1.9,1.6,81.4,78.9,73.5,21.5,17.7,100.0,5.2,5.5,5.8,7.0,8.9,6.5,6.3,6.1,5.3,4.9,5.3,6.3,6.8,6.5,5.2,3.5,2.3,2.6,82.5,80.1,74.6,24.3,20.2,(X),(X),(X),88.3,70.7,1.7,2.1,5.0,0.3,8.6,11.7,112.6,81.7,3.1,6.2,6.6,0.7,14.2,19.0,81.0,19.0,4.7,0.2,0.7,0.1,0.0,8.0,5.3,81.0,66.0,1.6,1.4,4.9,0.2,0.6,6.4,97.7,39.3,15.8,0.2,3.4,0.1,25.3,17.6,2.3,1.6,4.4,6.8,2.3,0.7,0.4,0.3,1.7,0.8,0.8,100.0,40.7,14.4,9.1,2.9,21.6,13.1,4.6,1.9,28.7,15.2,8.0,4.4,27.2,35.3,100.0,92.4,7.6,2.0,0.4,0.8,0.3,1.8,2.3,(X),(X),100.0,56.2,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calaveras   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,4.8,5.3,5.0,3.9,4.4,5.3,5.2,4.9,5.0,6.1,8.0,9.6,9.3,8.1,5.3,3.0,2.5,84.6,82.4,79.6,34.2,28.2,100.0,4.5,4.9,5.4,5.3,4.1,4.6,5.4,5.4,5.1,5.2,5.9,7.7,9.2,9.1,8.0,5.2,2.9,2.1,84.2,81.9,79.0,33.1,27.3,100.0,4.2,4.7,5.3,4.6,3.6,4.3,5.2,5.0,4.8,4.8,6.3,8.2,10.0,9.5,8.2,5.3,3.2,2.9,84.9,83.0,80.3,35.3,29.0,(X),(X),(X),88.9,80.2,0.8,1.6,1.6,0.2,4.4,11.1,111.9,90.9,1.5,5.6,3.1,0.8,10.1,12.9,87.1,12.9,3.6,0.1,0.6,0.1,0.1,3.8,4.7,87.1,76.5,0.7,1.1,1.6,0.2,0.6,6.4,99.0,41.3,21.7,0.2,2.8,0.1,23.0,14.5,2.4,1.8,3.9,3.7,1.0,0.7,0.5,0.1,0.3,0.2,0.2,100.0,52.8,12.6,6.9,2.1,18.2,12.5,6.2,1.5,22.1,13.2,8.6,2.6,23.1,47.8,100.0,68.4,31.6,1.0,0.3,1.6,0.7,25.3,2.7,(X),(X),100.0,79.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
